Gerencia;Cliente;Sistema;Modulo;Classificacao;TipoFalha;Prioridade;Dificuldade;Colaborador
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Integração com Terceiros;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;GEIPREV;Sistema Ativo Fixo;Ativo Fixo - Fechamento;Suporte;Falha de Sistema;Baixa;Fácil;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema Internet;Benefício - Integração com Site;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Atendimento;Empréstimo - Integração Cobrança Banco;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CERES;Sistema Internet;Serviços online;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Atuário;Requisição;Melhorias;Média;Difícil 3;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 2;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema Financeiro;Financeiro - Exportação;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;GEIPREV;Sistema Ativo Fixo;Ativo Fixo - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Integração com Benefício;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;BASES;Sistema de Investimento;Investimentos - Integração;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;BASES;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Operação;Crítica;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema Financeiro;Financeiro - Acesso;Suporte;Falha de Operação;Crítica;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema Contábil;Contábil - Movimentação;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;SERGUS;Sistema de Benefícios;Benefício - Integração com Site;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Média;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Estorno;Suporte;Falha de Operação;Crítica;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;SERGUS;Sistema Ativo Fixo;Ativo Fixo - Cadastro;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Baixa;Difícil 2;Jessele Bonfim
Atendimento;SARAHPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Operação;Média;Fácil;Jessele Bonfim
Atendimento;GEIPREV;Sistema Financeiro;Financeiro - Banco Disponível;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema de Empréstimo;Financeiro - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falta de Informação na Base;Baixa;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Atendimento;Atendimento - Beneficios;Suporte;Melhorias;Baixa;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Baixa;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Cadastro;Suporte;Melhorias;Baixa;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Baixa;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Atendimento;Atendimento - Beneficios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Adesão;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Difícil 2;Jessele Bonfim
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Fechamento da Reserva;Suporte;Falha de Sistema;Crítica;Difícil 1;Jessele Bonfim
Atendimento;CERES;Sistema de Empréstimo;Empréstimo - Concessão;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Difícil 3;Jessele Bonfim
Atendimento;GEIPREV;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Operação;Alta;Difícil 3;Jessele Bonfim
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Fechamento;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CERES;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Falha de Operação;Alta;Médio;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Empréstimo - Integração Patrocinadora;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 3;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Folha de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema de Investimento;Script;Suporte;Falta de Informação na Base;Alta;Médio;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Reajuste de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;SERGUS;Sistema Ativo Fixo;Ativo Fixo - Movimentação;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;SERGUS;Sistema Ativo Fixo;Ativo Fixo - Encerramento de Exercicio;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;SERGUS;Sistema Ativo Fixo;Ativo Fixo - Relatórios;Suporte;Falha de Sistema;Crítica;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Falha de Operação;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Alta;Difícil 1;Jessele Bonfim
Atendimento;FUNCASAL;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Procedimento;Crítica;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Procedimento;Crítica;Médio;Jessele Bonfim
Atendimento;SERGUS;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Média;Médio;Jessele Bonfim
Atendimento;GEIPREV;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;SERGUS;Sistema Contábil;Contábil - Relatórios;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Média;Médio;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Média;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Melhorias;Média;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Melhorias;Média;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Integração Contábil;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Institutos Portabilidade;Suporte;Falha de Sistema;Alta;Difícil 3;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Melhorias;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;FASCEMAR;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 2;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Arrecadação;Suporte;Melhorias;Alta;Médio;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Melhorias;Média;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;FASCEMAR;Sistema de Benefícios;Script;Suporte;Falha de Operação;Crítica;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 3;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Institutos Resgate;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 3;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Procedimento;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;SERGUS;Sistema Contábil;Contábil - Cadastro;Suporte;Falha de Sistema;Crítica;Difícil 2;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Melhorias;Alta;Difícil 1;Jessele Bonfim
Atendimento;SERGUS;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema de Investimento;Investimentos - Relatórios Gerenciais;Suporte;Falha de Sistema;Crítica;Difícil 1;Jessele Bonfim
Atendimento;FUNCASAL;Sistema de Benefícios;Benefício - Integração Banco;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Falha de Operação;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Média;Difícil 2;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Média;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema Contábil;Orçamento - Parametros;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Média;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Manutenção das Contribuições;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPOF;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CARFEPE;Sistema de Benefícios;Benefício - Integração com Patrocinadora;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Manutenção das Contribuições;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Script;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Difícil 2;Jessele Bonfim
Atendimento;ECOS;Sistema Financeiro;Financeiro - Relatórios;Suporte;Falha de Sistema;Média;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;FABASA;Sistema de Benefícios;Benefício - Relatórios;Suporte;Procedimento;Crítica;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CIBRIUS;Sistema de Investimento;Investimentos - Relatórios Gerenciais;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Alta;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Cadastro;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;FABASA;Sistema de Empréstimo;Empréstimo - Relatórios;Suporte;Falha de Sistema;Crítica;Médio;Jessele Bonfim
Atendimento;FASCEMAR;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Crítica;Fácil;Jessele Bonfim
Atendimento;CERES;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Melhorias;Média;Difícil 3;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;FASCEMAR;Sistema Financeiro;Ativo Fixo - Integração com Contabilidade;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;ALEPEPREV;Sistema de Benefícios;Benefício - Atuário;Suporte;Falha de Sistema;Alta;Difícil 1;Jessele Bonfim
Atendimento;CAPAF;Sistema de Benefícios;Benefício - Concessão de Benefícios;Suporte;Falha de Sistema;Alta;Fácil;Jessele Bonfim
Atendimento;FUNCASAL;Sistema de Benefícios;Benefício - Relatórios;Suporte;Melhorias;Alta;Difícil 1;Jessele Bonfim
